domain,executor,solver,preconditioner,number_of_iterations,resolution,processes,run_time,success
GKO,omp,CG,none,0,16,1,0.999075,1
GKO,omp,CG,none,0,16,1,0.866724,1
GKO,omp,CG,none,0,16,1,0.957978,1
GKO,omp,CG,none,0,16,1,0.886917,1
GKO,omp,CG,none,0,16,1,0.863576,1
GKO,omp,CG,none,0,16,1,0.942586,1
GKO,omp,CG,none,0,16,1,0.920129,1
GKO,omp,CG,none,0,16,1,0.928806,1
GKO,omp,CG,none,0,16,1,0.996098,1
GKO,omp,CG,none,0,16,1,0.827318,1
GKO,omp,CG,none,0,16,1,1.044438,1
GKO,omp,CG,none,0,16,1,0.966877,1
GKO,omp,CG,none,0,16,1,0.909435,1
GKO,omp,CG,none,0,16,1,0.822639,1
GKO,omp,CG,none,0,16,1,0.922782,1
GKO,omp,CG,none,0,16,1,0.823348,1
GKO,omp,CG,none,0,16,1,0.908887,1
GKO,omp,CG,none,0,16,1,0.838705,1
GKO,omp,CG,none,0,16,1,0.864928,1
GKO,omp,CG,none,0,16,1,0.922258,1
GKO,omp,CG,none,0,16,1,0.892634,1
GKO,omp,CG,none,0,16,1,0.991383,1
GKO,omp,CG,none,0,16,1,1.029382,1
GKO,omp,CG,none,0,16,2,0.939045,1
GKO,omp,CG,none,0,16,2,0.926403,1
GKO,omp,CG,none,0,16,2,0.878109,1
GKO,omp,CG,none,0,16,2,0.938166,1
GKO,omp,CG,none,0,16,2,0.913084,1
GKO,omp,CG,none,0,16,2,0.948744,1
GKO,omp,CG,none,0,16,2,0.908545,1
GKO,omp,CG,none,0,16,2,0.93974,1
GKO,omp,CG,none,0,16,2,0.913248,1
GKO,omp,CG,none,0,16,2,0.949882,1
GKO,omp,CG,none,0,16,2,0.907909,1
GKO,omp,CG,none,0,16,2,0.913974,1
GKO,omp,CG,none,0,16,2,1.021811,1
GKO,omp,CG,none,0,16,2,0.944759,1
GKO,omp,CG,none,0,16,2,0.910476,1
GKO,omp,CG,none,0,16,2,0.883979,1
GKO,omp,CG,none,0,16,2,0.852456,1
GKO,omp,CG,none,0,16,2,0.883924,1
GKO,omp,CG,none,0,16,2,0.995647,1
GKO,omp,CG,none,0,16,2,0.852064,1
GKO,omp,CG,none,0,16,2,0.830793,1
GKO,omp,CG,none,0,16,2,0.926119,1
GKO,omp,CG,none,0,16,2,0.923688,1
GKO,omp,CG,none,0,16,2,0.92066,1
GKO,omp,CG,none,0,16,2,0.939188,1
GKO,omp,CG,none,0,16,2,0.821737,1
GKO,omp,CG,none,0,16,2,0.841848,1
GKO,omp,CG,none,0,16,2,0.983381,1
GKO,omp,CG,none,0,16,2,0.929986,1
GKO,omp,CG,none,0,16,2,0.932182,1
GKO,omp,CG,none,0,16,2,0.83823,1
GKO,omp,CG,none,0,16,2,0.94003,1
GKO,omp,CG,none,0,16,2,0.936631,1
GKO,omp,CG,none,0,16,2,0.8397,1
GKO,omp,CG,none,0,16,2,0.938061,1
GKO,omp,CG,none,0,16,2,0.826655,1
GKO,omp,CG,none,0,16,2,0.939715,1
GKO,omp,CG,none,0,16,2,0.978825,1
GKO,omp,CG,none,0,16,2,0.905864,1
GKO,omp,CG,none,0,16,2,0.930761,1
GKO,omp,CG,none,0,16,2,1.009869,1
GKO,omp,CG,none,0,16,2,0.89537,1
GKO,omp,CG,none,0,16,2,1.019304,1
GKO,omp,CG,none,0,16,2,0.903965,1
GKO,omp,CG,none,0,16,2,0.944826,1
GKO,omp,CG,none,0,16,2,1.01472,1
GKO,omp,CG,none,0,16,2,0.920661,1
GKO,omp,CG,none,0,16,2,0.829389,1
GKO,omp,CG,none,0,16,2,1.005477,1
GKO,omp,CG,none,0,16,2,1.002378,1
GKO,omp,CG,none,0,16,2,0.923469,1
GKO,omp,CG,none,0,16,2,1.017188,1
GKO,omp,CG,none,0,16,2,1.021819,1
GKO,omp,CG,none,0,16,2,0.85022,1
GKO,omp,CG,none,0,16,2,0.98069,1
GKO,omp,CG,none,0,16,2,0.998015,1
GKO,omp,CG,none,0,16,2,0.982212,1
GKO,omp,CG,none,0,16,2,0.862178,1
GKO,omp,CG,none,0,16,2,0.933296,1
GKO,omp,CG,none,0,16,2,0.899142,1
GKO,omp,CG,none,0,16,2,0.978716,1
GKO,omp,CG,none,0,16,2,0.987273,1
GKO,omp,CG,none,0,16,2,0.870489,1
GKO,omp,CG,none,0,16,2,0.857124,1
GKO,omp,CG,none,0,16,2,0.94945,1
GKO,omp,CG,none,0,16,4,0.929437,1
GKO,omp,CG,none,0,16,4,0.92475,1
GKO,omp,CG,none,0,16,4,1.07112,1
GKO,omp,CG,none,0,16,4,0.937506,1
GKO,omp,CG,none,0,16,4,0.932221,1
GKO,omp,CG,none,0,16,4,0.800271,1
GKO,omp,CG,none,0,16,4,0.938972,1
GKO,omp,CG,none,0,16,4,0.850295,1
GKO,omp,CG,none,0,16,4,0.918217,1
GKO,omp,CG,none,0,16,4,0.930083,1
GKO,omp,CG,none,0,16,4,0.943232,1
GKO,omp,CG,none,0,16,4,0.912429,1
GKO,omp,CG,none,0,16,4,0.878602,1
GKO,omp,CG,none,0,16,4,0.936713,1
GKO,omp,CG,none,0,16,4,0.927254,1
GKO,omp,CG,none,0,16,4,1.003535,1
GKO,omp,CG,none,0,16,4,0.847507,1
GKO,omp,CG,none,0,16,4,0.893149,1
GKO,omp,CG,none,0,16,4,0.943964,1
GKO,omp,CG,none,0,16,4,0.913404,1
GKO,omp,CG,none,0,16,4,1.086768,1
GKO,omp,CG,none,0,16,4,0.904812,1
GKO,omp,CG,none,0,16,4,0.828533,1
GKO,omp,CG,none,0,16,4,0.972545,1
GKO,omp,CG,none,0,16,4,0.940775,1
GKO,omp,CG,none,0,16,4,0.932197,1
GKO,omp,CG,none,0,16,4,0.942274,1
GKO,omp,CG,none,0,16,4,1.035862,1
GKO,omp,CG,none,0,16,4,0.957955,1
GKO,omp,CG,none,0,16,4,0.905349,1
GKO,omp,CG,none,0,16,4,1.002462,1
GKO,omp,CG,none,0,16,4,0.918049,1
GKO,omp,CG,none,0,16,4,0.85565,1
GKO,omp,CG,none,0,16,4,1.032778,1
GKO,omp,CG,none,0,16,4,0.906665,1
GKO,omp,CG,none,0,16,4,0.935076,1
GKO,omp,CG,none,0,16,4,0.98429,1
GKO,omp,CG,none,0,16,4,0.89115,1
GKO,omp,CG,none,0,16,4,0.958548,1
GKO,omp,CG,none,0,16,4,0.945881,1
GKO,omp,CG,none,0,16,4,0.937239,1
GKO,omp,CG,none,0,16,4,0.923368,1
GKO,omp,CG,none,0,16,4,0.988561,1
GKO,omp,CG,none,0,16,4,0.823056,1
GKO,omp,CG,none,0,16,4,0.904339,1
GKO,omp,CG,none,0,16,4,0.932371,1
GKO,omp,CG,none,0,16,4,1.015935,1
GKO,omp,CG,none,0,16,4,1.035476,1
GKO,omp,CG,none,0,16,4,0.940014,1
GKO,omp,CG,none,0,16,4,0.873408,1
GKO,omp,CG,none,0,16,4,0.956899,1
GKO,omp,CG,none,0,16,4,0.928777,1
GKO,omp,CG,none,0,16,4,0.900301,1
GKO,omp,CG,none,0,16,4,0.954359,1
GKO,omp,CG,none,0,16,4,1.02948,1
GKO,omp,CG,none,0,16,4,0.923644,1
GKO,omp,CG,none,0,16,4,0.910727,1
GKO,omp,CG,none,0,16,4,0.901961,1
GKO,omp,CG,none,0,16,4,0.884774,1
GKO,omp,CG,none,0,16,4,0.885437,1
GKO,omp,CG,none,0,16,4,0.811513,1
GKO,omp,CG,none,0,16,4,0.927256,1
GKO,omp,CG,none,0,16,4,0.966719,1
GKO,omp,CG,none,0,16,4,0.927444,1
GKO,omp,CG,none,0,16,4,0.863418,1
GKO,omp,CG,none,0,16,8,1.037733,1
GKO,omp,CG,none,0,16,8,1.002351,1
GKO,omp,CG,none,0,16,8,0.983034,1
GKO,omp,CG,none,0,16,8,0.926851,1
GKO,omp,CG,none,0,16,8,1.000261,1
GKO,omp,CG,none,0,16,8,0.869931,1
GKO,omp,CG,none,0,16,8,0.923256,1
GKO,omp,CG,none,0,16,8,0.868183,1
GKO,omp,CG,none,0,16,8,0.902116,1
GKO,omp,CG,none,0,16,8,0.832473,1
GKO,omp,CG,none,0,16,8,0.901762,1
GKO,omp,CG,none,0,16,8,1.022601,1
GKO,omp,CG,none,0,16,8,0.927564,1
GKO,omp,CG,none,0,16,8,0.954554,1
GKO,omp,CG,none,0,16,8,0.886246,1
GKO,omp,CG,none,0,16,8,0.916484,1
GKO,omp,CG,none,0,16,8,0.921902,1
GKO,omp,CG,none,0,16,8,1.029596,1
GKO,omp,CG,none,0,16,8,1.040474,1
GKO,omp,CG,none,0,16,8,0.93973,1
GKO,omp,CG,none,0,16,8,0.92132,1
GKO,omp,CG,none,0,16,8,0.901432,1
GKO,omp,CG,none,0,16,8,0.845714,1
GKO,omp,CG,none,0,16,8,0.956628,1
GKO,omp,CG,none,0,16,8,1.00014,1
GKO,omp,CG,none,0,16,8,0.948591,1
GKO,omp,CG,none,0,16,8,0.997921,1
GKO,omp,CG,none,0,16,8,1.13268,1
GKO,omp,CG,none,0,16,8,0.869753,1
GKO,omp,CG,none,0,16,8,0.841738,1
GKO,omp,CG,none,0,16,8,0.991856,1
GKO,omp,CG,none,0,16,8,0.929474,1
GKO,omp,CG,none,0,16,8,0.84455,1
GKO,omp,CG,none,0,16,8,0.910777,1
GKO,omp,CG,none,0,16,8,0.874516,1
GKO,omp,CG,none,0,16,8,0.893946,1
GKO,omp,CG,none,0,16,8,0.974177,1
GKO,omp,CG,none,0,16,8,0.905267,1
GKO,omp,CG,none,0,16,8,0.918295,1
GKO,omp,CG,none,0,16,8,0.950364,1
GKO,omp,CG,none,0,16,8,1.035593,1
GKO,omp,CG,none,0,16,8,0.903184,1
GKO,omp,CG,none,0,16,8,0.850482,1
GKO,omp,CG,none,0,16,8,0.885003,1
GKO,omp,CG,none,0,16,8,0.956289,1
GKO,omp,CG,none,0,16,8,0.903181,1
GKO,omp,CG,none,0,16,8,0.925242,1
GKO,omp,CG,none,0,16,8,0.840227,1
GKO,omp,CG,none,0,16,8,1.019095,1
GKO,omp,CG,none,0,16,8,0.927857,1
GKO,omp,CG,none,0,16,8,0.896797,1
GKO,omp,CG,none,0,16,8,0.944959,1
GKO,omp,CG,none,0,16,8,0.877039,1
GKO,omp,CG,none,0,16,8,0.959841,1
GKO,omp,CG,none,0,16,8,0.913406,1
GKO,omp,CG,none,0,16,8,0.929306,1
GKO,omp,CG,none,0,16,8,0.914174,1
GKO,omp,CG,none,0,16,8,0.948611,1
GKO,omp,CG,none,0,16,8,0.951377,1
GKO,omp,CG,none,0,16,8,0.841645,1
GKO,omp,CG,none,0,16,8,0.853107,1
GKO,omp,CG,none,0,16,8,1.008607,1
GKO,omp,CG,none,0,16,8,0.928015,1
GKO,omp,CG,none,0,16,8,0.95727,1
GKO,omp,CG,none,0,16,8,0.879099,1
GKO,omp,CG,none,0,16,16,0.984924,1
GKO,omp,CG,none,0,16,16,0.933443,1
GKO,omp,CG,none,0,16,16,0.89602,1
GKO,omp,CG,none,0,16,16,0.940422,1
GKO,omp,CG,none,0,16,16,0.930418,1
GKO,omp,CG,none,0,16,16,1.034168,1
GKO,omp,CG,none,0,16,16,1.032448,1
GKO,omp,CG,none,0,16,16,0.95378,1
GKO,omp,CG,none,0,16,16,0.948189,1
GKO,omp,CG,none,0,16,16,0.903802,1
GKO,omp,CG,none,0,16,16,0.911332,1
GKO,omp,CG,none,0,16,16,0.887614,1
GKO,omp,CG,none,0,16,16,0.960004,1
GKO,omp,CG,none,0,16,16,0.891974,1
GKO,omp,CG,none,0,16,16,0.904391,1
GKO,omp,CG,none,0,16,16,0.936021,1
GKO,omp,CG,none,0,16,16,0.858425,1
GKO,omp,CG,none,0,16,16,0.913755,1
GKO,omp,CG,none,0,16,16,0.942713,1
GKO,omp,CG,none,0,16,16,0.906718,1
GKO,omp,CG,none,0,16,16,0.888036,1
GKO,omp,CG,none,0,16,16,0.924184,1
GKO,omp,CG,none,0,16,16,0.966109,1
GKO,omp,CG,none,0,16,16,1.016272,1
GKO,omp,CG,none,0,16,16,0.923375,1
GKO,omp,CG,none,0,16,16,0.894717,1
GKO,omp,CG,none,0,16,16,0.891334,1
GKO,omp,CG,none,0,16,16,0.98975,1
GKO,omp,CG,none,0,16,16,0.915643,1
GKO,omp,CG,none,0,16,16,0.877543,1
GKO,omp,CG,none,0,16,16,0.966185,1
GKO,omp,CG,none,0,16,16,0.950131,1
GKO,omp,CG,none,0,16,16,1.029105,1
GKO,omp,CG,none,0,16,16,0.917274,1
GKO,omp,CG,none,0,16,16,0.874731,1
GKO,omp,CG,none,0,16,16,0.9277,1
GKO,omp,CG,none,0,16,16,0.846858,1
GKO,omp,CG,none,0,16,16,0.923117,1
GKO,omp,CG,none,0,16,16,0.932948,1
GKO,omp,CG,none,0,16,16,0.935425,1
GKO,omp,CG,none,0,16,16,0.941481,1
GKO,omp,CG,none,0,16,16,0.88781,1
GKO,omp,CG,none,0,16,16,0.889016,1
GKO,omp,CG,none,0,16,16,1.105606,1
GKO,omp,CG,none,0,16,16,1.036171,1
GKO,omp,CG,none,0,16,16,0.938741,1
GKO,omp,CG,none,0,16,16,0.910587,1
GKO,omp,CG,none,0,16,16,0.915137,1
GKO,omp,CG,none,0,16,16,0.969048,1
GKO,omp,CG,none,0,16,16,0.893682,1
GKO,omp,CG,none,0,16,16,0.910938,1
GKO,omp,CG,none,0,16,16,0.940743,1
GKO,omp,CG,none,0,16,16,0.872714,1
GKO,omp,CG,none,0,16,16,0.935187,1
GKO,omp,CG,none,0,16,16,0.908645,1
GKO,omp,CG,none,0,16,16,1.00062,1
GKO,omp,CG,none,0,16,16,0.913378,1
GKO,omp,CG,none,0,16,16,0.981675,1
GKO,omp,CG,none,0,16,16,0.880249,1
GKO,omp,CG,none,0,16,16,0.979894,1
GKO,omp,CG,none,0,16,16,0.924427,1
GKO,omp,CG,none,0,16,16,0.862844,1
GKO,omp,CG,none,0,16,16,0.886475,1
GKO,omp,CG,none,0,16,16,1.032709,1
GKO,omp,CG,none,0,16,16,1.019803,1
GKO,omp,CG,none,0,16,32,0.875028,1
GKO,omp,CG,none,0,16,32,0.815833,1
GKO,omp,CG,none,0,16,32,0.910247,1
GKO,omp,CG,none,0,16,32,0.905811,1
GKO,omp,CG,none,0,16,32,0.850957,1
GKO,omp,CG,none,0,16,32,0.943103,1
GKO,omp,CG,none,0,16,32,0.993123,1
GKO,omp,CG,none,0,16,32,0.834885,1
GKO,omp,CG,none,0,16,32,0.921823,1
GKO,omp,CG,none,0,16,32,0.989333,1
GKO,omp,CG,none,0,16,32,0.840762,1
GKO,omp,CG,none,0,16,32,0.913832,1
GKO,omp,CG,none,0,16,32,0.962278,1
GKO,omp,CG,none,0,16,32,0.944255,1
GKO,omp,CG,none,0,16,32,0.986938,1
GKO,omp,CG,none,0,16,32,0.918257,1
GKO,omp,CG,none,0,16,32,0.837071,1
GKO,omp,CG,none,0,16,32,0.92255,1
GKO,omp,CG,none,0,16,32,0.903832,1
GKO,omp,CG,none,0,16,32,0.918989,1
GKO,omp,CG,none,0,16,32,0.88619,1
GKO,omp,CG,none,0,16,32,0.927829,1
GKO,omp,CG,none,0,16,32,0.990562,1
GKO,omp,CG,none,0,16,32,0.853082,1
GKO,omp,CG,none,0,16,32,0.833338,1
GKO,omp,CG,none,0,16,32,0.819134,1
GKO,omp,CG,none,0,16,32,0.84526,1
GKO,omp,CG,none,0,16,32,0.953364,1
GKO,omp,CG,none,0,16,32,0.839493,1
GKO,omp,CG,none,0,16,32,0.999453,1
GKO,omp,CG,none,0,16,32,0.970913,1
GKO,omp,CG,none,0,16,32,0.926162,1
GKO,omp,CG,none,0,16,32,0.859945,1
GKO,omp,CG,none,0,16,32,0.951818,1
GKO,omp,CG,none,0,16,32,0.914716,1
GKO,omp,CG,none,0,16,32,0.874445,1
GKO,omp,CG,none,0,16,32,0.907536,1
GKO,omp,CG,none,0,16,32,0.856489,1
GKO,omp,CG,none,0,16,32,0.959179,1
GKO,omp,CG,none,0,16,32,0.957582,1
GKO,omp,CG,none,0,16,32,0.950011,1
GKO,omp,CG,none,0,16,32,0.838253,1
GKO,omp,CG,none,0,16,32,0.990311,1
GKO,omp,CG,none,0,16,32,0.86551,1
GKO,omp,CG,none,0,16,32,0.957309,1
GKO,omp,CG,none,0,16,32,1.00107,1
GKO,omp,CG,none,0,16,32,0.972823,1
GKO,omp,CG,none,0,16,32,0.921694,1
GKO,omp,CG,none,0,16,32,0.833495,1
GKO,omp,CG,none,0,16,32,0.804139,1
GKO,omp,CG,none,0,16,32,0.999651,1
GKO,omp,CG,none,0,16,32,0.983309,1
GKO,omp,CG,none,0,16,32,1.006731,1
GKO,omp,CG,none,0,16,32,1.004227,1
GKO,omp,CG,none,0,16,32,0.899542,1
GKO,omp,CG,none,0,16,32,1.000304,1
GKO,omp,CG,none,0,16,32,0.958577,1
GKO,omp,CG,none,0,16,32,1.007896,1
GKO,omp,CG,none,0,16,32,0.904948,1
GKO,omp,CG,none,0,16,32,0.855657,1
GKO,omp,CG,none,0,16,32,0.824235,1
GKO,omp,CG,none,0,16,32,1.046846,1
GKO,omp,CG,none,0,16,32,0.943833,1
GKO,omp,CG,none,0,16,32,0.866901,1
GKO,omp,CG,none,0,16,32,0.892077,1
GKO,omp,CG,none,0,16,32,0.933936,1
GKO,omp,CG,none,0,16,64,0.86814,1
GKO,omp,CG,none,0,16,64,0.920677,1
GKO,omp,CG,none,0,16,64,0.891878,1
GKO,omp,CG,none,0,16,64,0.881282,1
GKO,omp,CG,none,0,16,64,0.845018,1
GKO,omp,CG,none,0,16,64,0.941069,1
GKO,omp,CG,none,0,16,64,0.83439,1
GKO,omp,CG,none,0,16,64,0.960547,1
GKO,omp,CG,none,0,16,64,0.800824,1
GKO,omp,CG,none,0,16,64,1.09373,1
GKO,omp,CG,none,0,16,64,0.960287,1
GKO,omp,CG,none,0,16,64,0.947462,1
GKO,omp,CG,none,0,16,64,0.884931,1
GKO,omp,CG,none,0,16,64,0.883024,1
GKO,omp,CG,none,0,16,64,0.92282,1
GKO,omp,CG,none,0,16,64,0.859515,1
GKO,omp,CG,none,0,16,64,0.912734,1
GKO,omp,CG,none,0,16,64,0.996433,1
GKO,omp,CG,none,0,16,64,0.949943,1
GKO,omp,CG,none,0,16,64,1.011832,1
GKO,omp,CG,none,0,16,64,0.916423,1
GKO,omp,CG,none,0,16,64,0.93384,1
GKO,omp,CG,none,0,16,64,0.86569,1
GKO,omp,CG,none,0,16,64,0.919134,1
GKO,omp,CG,none,0,16,64,0.90126,1
GKO,omp,CG,none,0,16,64,0.942762,1
GKO,omp,CG,none,0,16,64,0.963202,1
GKO,omp,CG,none,0,16,64,0.906324,1
GKO,omp,CG,none,0,16,64,1.057065,1
GKO,omp,CG,none,0,16,64,0.91976,1
GKO,omp,CG,none,0,16,64,0.929072,1
GKO,omp,CG,none,0,16,64,0.902735,1
GKO,omp,CG,none,0,16,64,0.981288,1
GKO,omp,CG,none,0,16,64,0.839578,1
GKO,omp,CG,none,0,16,64,0.934301,1
GKO,omp,CG,none,0,16,64,0.993118,1
GKO,omp,CG,none,0,16,64,0.918802,1
GKO,omp,CG,none,0,16,64,0.836791,1
GKO,omp,CG,none,0,16,64,0.892646,1
GKO,omp,CG,none,0,16,64,1.011727,1
GKO,omp,CG,none,0,16,64,0.935612,1
GKO,omp,CG,none,0,16,64,0.883373,1
GKO,omp,CG,none,0,16,64,0.867528,1
GKO,omp,CG,none,0,16,64,0.818356,1
GKO,omp,CG,none,0,16,64,0.917993,1
GKO,omp,CG,none,0,16,64,0.878711,1
GKO,omp,CG,none,0,16,64,1.018167,1
GKO,omp,CG,none,0,16,64,0.964449,1
GKO,omp,CG,none,0,16,64,0.907363,1
GKO,omp,CG,none,0,16,64,0.999751,1
GKO,omp,CG,none,0,16,64,0.981506,1
GKO,omp,CG,none,0,16,64,0.928069,1
GKO,omp,CG,none,0,16,64,0.856923,1
GKO,omp,CG,none,0,16,64,0.920386,1
GKO,omp,CG,none,0,16,64,0.919717,1
GKO,omp,CG,none,0,16,64,0.891428,1
GKO,omp,CG,none,0,16,64,0.926653,1
GKO,omp,CG,none,0,16,64,0.941633,1
GKO,omp,CG,none,0,16,64,0.969901,1
GKO,omp,CG,none,0,16,64,0.921394,1
GKO,omp,CG,none,0,16,64,0.909438,1
GKO,omp,CG,none,0,16,64,0.894441,1
GKO,omp,CG,none,0,16,64,0.883474,1
GKO,omp,CG,none,0,16,64,0.972839,1
GKO,omp,CG,none,0,16,64,0.998682,1
GKO,reference,CG,BJ,0,16,1,0.978793,1
GKO,reference,CG,BJ,0,16,1,0.962652,1
GKO,reference,CG,BJ,0,16,1,0.946591,1
GKO,reference,CG,BJ,0,16,1,0.948846,1
GKO,reference,CG,BJ,0,16,1,0.944885,1
GKO,reference,CG,BJ,0,16,1,0.948713,1
GKO,reference,CG,BJ,0,16,1,0.959095,1
GKO,reference,CG,BJ,0,16,1,0.949536,1
GKO,reference,CG,BJ,0,16,1,0.961833,1
GKO,reference,CG,BJ,0,16,1,0.96127,1
GKO,reference,CG,BJ,0,16,1,0.941837,1
GKO,reference,CG,BJ,0,16,1,0.944125,1
GKO,reference,CG,BJ,0,16,1,0.95141,1
GKO,reference,CG,BJ,0,16,1,0.966191,1
GKO,reference,CG,BJ,0,16,1,0.946578,1
GKO,reference,CG,BJ,0,16,1,0.941607,1
GKO,reference,CG,BJ,0,16,1,0.946659,1
GKO,reference,CG,BJ,0,16,1,0.946677,1
GKO,reference,CG,BJ,0,16,1,0.950934,1
GKO,reference,CG,BJ,0,16,1,0.950572,1
GKO,reference,CG,BJ,0,16,1,0.955095,1
GKO,reference,CG,BJ,0,16,1,0.946849,1
GKO,reference,CG,BJ,0,16,1,0.954828,1
GKO,reference,CG,BJ,0,16,1,0.964647,1
GKO,reference,CG,BJ,0,16,1,0.945921,1
GKO,reference,CG,BJ,0,16,1,0.950146,1
GKO,reference,CG,BJ,0,16,1,0.949581,1
GKO,reference,CG,BJ,0,16,1,0.948075,1
GKO,reference,CG,BJ,0,16,1,0.959631,1
GKO,reference,CG,BJ,0,16,1,0.95212,1
GKO,reference,CG,BJ,0,16,1,0.951058,1
GKO,reference,CG,BJ,0,16,1,0.947306,1
GKO,reference,CG,BJ,0,16,1,0.942789,1
GKO,reference,CG,BJ,0,16,1,0.947268,1
GKO,reference,CG,BJ,0,16,1,0.948246,1
GKO,reference,CG,BJ,0,16,1,0.944084,1
GKO,reference,CG,BJ,0,16,1,0.940591,1
GKO,reference,CG,BJ,0,16,1,0.94933,1
GKO,reference,CG,BJ,0,16,1,0.962976,1
GKO,reference,CG,BJ,0,16,1,0.947433,1
GKO,reference,CG,BJ,0,16,1,0.949464,1
GKO,reference,CG,BJ,0,16,1,0.946451,1
GKO,reference,CG,BJ,0,16,1,0.947762,1
GKO,reference,CG,BJ,0,16,1,0.942428,1
GKO,reference,CG,BJ,0,16,1,0.957349,1
GKO,reference,CG,BJ,0,16,1,0.938851,1
GKO,reference,CG,BJ,0,16,1,0.942376,1
GKO,reference,CG,BJ,0,16,1,0.947778,1
GKO,reference,CG,BJ,0,16,1,0.942211,1
GKO,reference,CG,BJ,0,16,1,0.950218,1
GKO,reference,CG,BJ,0,16,1,0.950339,1
GKO,reference,CG,BJ,0,16,1,0.946536,1
GKO,reference,CG,BJ,0,16,1,0.944206,1
GKO,reference,CG,BJ,0,16,1,0.963592,1
GKO,reference,CG,BJ,0,16,1,0.956631,1
GKO,reference,CG,BJ,0,16,1,0.963863,1
GKO,reference,CG,BJ,0,16,1,0.949523,1
GKO,reference,CG,BJ,0,16,1,0.946034,1
GKO,reference,CG,BJ,0,16,1,0.955414,1
GKO,reference,CG,BJ,0,16,1,0.949297,1
GKO,reference,CG,BJ,0,16,1,0.965022,1
GKO,reference,CG,BJ,0,16,1,0.945396,1
GKO,reference,CG,BJ,0,16,1,0.947401,1
GKO,reference,CG,BJ,0,16,1,0.943927,1
GKO,reference,CG,none,0,16,1,0.687204,1
GKO,reference,CG,none,0,16,1,0.677593,1
GKO,reference,CG,none,0,16,1,0.670994,1
GKO,reference,CG,none,0,16,1,0.662669,1
GKO,reference,CG,none,0,16,1,0.668825,1
GKO,reference,CG,none,0,16,1,0.662096,1
GKO,reference,CG,none,0,16,1,0.671323,1
GKO,reference,CG,none,0,16,1,0.658409,1
GKO,reference,CG,none,0,16,1,0.658343,1
GKO,reference,CG,none,0,16,1,0.676001,1
GKO,reference,CG,none,0,16,1,0.667943,1
GKO,reference,CG,none,0,16,1,0.66515,1
GKO,reference,CG,none,0,16,1,0.667704,1
GKO,reference,CG,none,0,16,1,0.657446,1
GKO,reference,CG,none,0,16,1,0.671101,1
GKO,reference,CG,none,0,16,1,0.661522,1
GKO,reference,CG,none,0,16,1,0.664272,1
GKO,reference,CG,none,0,16,1,0.660445,1
GKO,reference,CG,none,0,16,1,0.672226,1
GKO,reference,CG,none,0,16,1,0.664889,1
GKO,reference,CG,none,0,16,1,0.656751,1
GKO,reference,CG,none,0,16,1,0.67294,1
GKO,reference,CG,none,0,16,1,0.666669,1
GKO,reference,CG,none,0,16,1,0.670823,1
GKO,reference,CG,none,0,16,1,0.672752,1
GKO,reference,CG,none,0,16,1,0.663293,1
GKO,reference,CG,none,0,16,1,0.674238,1
GKO,reference,CG,none,0,16,1,0.663638,1
GKO,reference,CG,none,0,16,1,0.665921,1
GKO,reference,CG,none,0,16,1,0.669874,1
GKO,reference,CG,none,0,16,1,0.657891,1
GKO,reference,CG,none,0,16,1,0.66497,1
GKO,reference,CG,none,0,16,1,0.673845,1
GKO,reference,CG,none,0,16,1,0.666628,1
GKO,reference,CG,none,0,16,1,0.666225,1
GKO,reference,CG,none,0,16,1,0.662617,1
GKO,reference,CG,none,0,16,1,0.661441,1
GKO,reference,CG,none,0,16,1,0.665681,1
GKO,reference,CG,none,0,16,1,0.672074,1
GKO,reference,CG,none,0,16,1,0.655356,1
GKO,reference,CG,none,0,16,1,0.66116,1
GKO,reference,CG,none,0,16,1,0.659642,1
GKO,reference,CG,none,0,16,1,0.658181,1
GKO,reference,CG,none,0,16,1,0.65487,1
GKO,reference,CG,none,0,16,1,0.656841,1
GKO,reference,CG,none,0,16,1,0.67205,1
GKO,reference,CG,none,0,16,1,0.66133,1
GKO,reference,CG,none,0,16,1,0.666405,1
GKO,reference,CG,none,0,16,1,0.658212,1
GKO,reference,CG,none,0,16,1,0.669556,1
GKO,reference,CG,none,0,16,1,0.665373,1
GKO,reference,CG,none,0,16,1,0.656456,1
GKO,reference,CG,none,0,16,1,0.663605,1
GKO,reference,CG,none,0,16,1,0.666691,1
GKO,reference,CG,none,0,16,1,0.660246,1
GKO,reference,CG,none,0,16,1,0.660344,1
GKO,reference,CG,none,0,16,1,0.662878,1
GKO,reference,CG,none,0,16,1,0.664889,1
GKO,reference,CG,none,0,16,1,0.666177,1
GKO,reference,CG,none,0,16,1,0.656935,1
GKO,reference,CG,none,0,16,1,0.662701,1
GKO,reference,CG,none,0,16,1,0.673887,1
GKO,reference,CG,none,0,16,1,0.658439,1
GKO,reference,CG,none,0,16,1,0.663544,1
GKO,reference,CG,none,0,16,1,0.661553,1
GKO,reference,CG,none,0,16,1,0.658171,1
GKO,reference,CG,none,0,16,1,0.66761,1
GKO,reference,CG,none,0,16,1,0.663865,1
GKO,reference,CG,none,0,16,1,0.673068,1
GKO,reference,CG,none,0,16,1,0.677338,1
GKO,reference,CG,none,0,16,1,0.662954,1
GKO,reference,CG,none,0,16,1,0.657616,1
GKO,reference,CG,none,0,16,1,0.656642,1
GKO,reference,CG,none,0,16,1,0.660998,1
GKO,reference,CG,none,0,16,1,0.670878,1
